time,x,y,rho,mu,mv,mw
8400 , 9.25781 , 2.22656 , nan , nan , nan , 0
8400 , 9.25781 , 2.30469 , nan , nan , nan , 0
8400 , 9.25781 , 2.38281 , -nan , nan , -nan , 0
8400 , 9.25781 , 2.46094 , nan , nan , nan , 0
8400 , 9.25781 , 2.53906 , -nan , -nan , -nan , 0
8400 , 9.25781 , 2.61719 , nan , nan , nan , 0
8400 , 9.25781 , 2.69531 , -nan , -nan , -nan , 0
8400 , 9.25781 , 2.77344 , nan , nan , nan , 0
8400 , 9.25781 , 2.85156 , nan , nan , nan , 0
8400 , 9.25781 , 2.92969 , -nan , nan , -nan , 0
8400 , 9.25781 , 3.00781 , nan , nan , nan , 0
8400 , 9.25781 , 3.08594 , -nan , -nan , -nan , 0
8400 , 9.25781 , 3.16406 , nan , nan , nan , 0
8400 , 9.25781 , 3.24219 , nan , nan , nan , 0
8400 , 9.25781 , 3.32031 , -nan , -nan , -nan , 0
8400 , 9.25781 , 3.39844 , nan , nan , nan , 0
8400 , 9.25781 , 3.47656 , -nan , -nan , -nan , 0
8400 , 9.25781 , 3.55469 , -nan , -nan , -nan , 0
8400 , 9.25781 , 3.63281 , nan , nan , nan , 0
8400 , 9.25781 , 3.71094 , -nan , -nan , -nan , 0
8400 , 9.25781 , 3.78906 , nan , nan , nan , 0
8400 , 9.25781 , 3.86719 , nan , nan , nan , 0
8400 , 9.25781 , 3.94531 , -nan , -nan , -nan , 0
8400 , 9.25781 , 4.02344 , nan , nan , nan , 0
8400 , 9.25781 , 4.10156 , -nan , -nan , -nan , 0
8400 , 9.25781 , 4.17969 , -nan , nan , -nan , 0
8400 , 9.25781 , 4.25781 , -nan , -nan , -nan , 0
8400 , 9.25781 , 4.33594 , -nan , -nan , -nan , 0
8400 , 9.25781 , 4.41406 , -nan , -nan , -nan , 0
8400 , 9.25781 , 4.49219 , -nan , -nan , -nan , 0
8400 , 9.25781 , 4.57031 , -nan , -nan , -nan , 0
8400 , 9.25781 , 4.64844 , -nan , -nan , -nan , 0
8400 , 9.25781 , 4.72656 , -nan , -nan , -nan , 0
8400 , 9.25781 , 4.80469 , -nan , -nan , -nan , 0
8400 , 9.25781 , 4.88281 , -nan , -nan , -nan , 0
8400 , 9.25781 , 4.96094 , -nan , -nan , -nan , 0
8400 , 9.25781 , 5.03906 , -nan , -nan , -nan , 0
8400 , 9.25781 , 5.11719 , -nan , -nan , -nan , 0
8400 , 9.25781 , 5.19531 , -nan , -nan , -nan , 0
8400 , 9.25781 , 5.27344 , -nan , -nan , -nan , 0
8400 , 9.25781 , 5.35156 , -nan , -nan , -nan , 0
8400 , 9.25781 , 5.42969 , -nan , -nan , -nan , 0
8400 , 9.25781 , 5.50781 , -nan , -nan , -nan , 0
8400 , 9.25781 , 5.58594 , -nan , -nan , -nan , 0
8400 , 9.25781 , 5.66406 , -nan , -nan , -nan , 0
8400 , 9.25781 , 5.74219 , -nan , -nan , -nan , 0
8400 , 9.25781 , 5.82031 , -nan , -nan , -nan , 0
8400 , 9.25781 , 5.89844 , -nan , -nan , -nan , 0
8400 , 9.25781 , 5.97656 , -nan , -nan , -nan , 0
8400 , 9.25781 , 6.05469 , -nan , -nan , -nan , 0
8400 , 9.25781 , 6.13281 , -nan , -nan , -nan , 0
8400 , 9.25781 , 6.21094 , -nan , -nan , -nan , 0
8400 , 9.25781 , 6.28906 , -nan , -nan , -nan , 0
8400 , 9.25781 , 6.36719 , -nan , -nan , -nan , 0
8400 , 9.25781 , 6.44531 , -nan , -nan , -nan , 0
8400 , 9.25781 , 6.52344 , -nan , -nan , -nan , 0
8400 , 9.25781 , 6.60156 , -nan , -nan , -nan , 0
8400 , 9.25781 , 6.67969 , -nan , -nan , -nan , 0
8400 , 9.25781 , 6.75781 , -nan , -nan , -nan , 0
8400 , 9.25781 , 6.83594 , -nan , -nan , -nan , 0
8400 , 9.25781 , 6.91406 , -nan , -nan , -nan , 0
8400 , 9.25781 , 6.99219 , -nan , -nan , -nan , 0
8400 , 9.25781 , 7.07031 , -nan , -nan , -nan , 0
8400 , 9.25781 , 7.14844 , -nan , -nan , -nan , 0
8400 , 9.25781 , 7.22656 , -nan , -nan , -nan , 0
8400 , 9.25781 , 7.30469 , -nan , -nan , -nan , 0
8400 , 9.25781 , 7.38281 , -nan , -nan , -nan , 0
8400 , 9.25781 , 7.46094 , -nan , -nan , -nan , 0
8400 , 9.25781 , 7.53906 , -nan , -nan , -nan , 0
8400 , 9.25781 , 7.61719 , -nan , -nan , -nan , 0
8400 , 9.25781 , 7.69531 , -nan , -nan , -nan , 0
8400 , 9.25781 , 7.77344 , -nan , -nan , -nan , 0
8400 , 9.25781 , 7.85156 , -nan , -nan , -nan , 0
8400 , 9.25781 , 7.92969 , -nan , -nan , -nan , 0
8400 , 9.25781 , 8.00781 , -nan , -nan , -nan , 0
8400 , 9.25781 , 8.08594 , -nan , -nan , -nan , 0
8400 , 9.25781 , 8.16406 , -nan , -nan , -nan , 0
8400 , 9.25781 , 8.24219 , -nan , -nan , -nan , 0
8400 , 9.25781 , 8.32031 , 1.22835e-15 , 9.0917e-16 , 8.36924e-16 , 0
8400 , 9.25781 , 8.39844 , 9.0687e-16 , 6.68316e-16 , 6.20987e-16 , 0
8400 , 9.25781 , 8.47656 , 6.67526e-16 , 4.89949e-16 , 4.59183e-16 , 0
8400 , 9.25781 , 8.55469 , 4.89885e-16 , 3.58219e-16 , 3.38386e-16 , 0
8400 , 9.25781 , 8.63281 , 3.58449e-16 , 2.612e-16 , 2.48534e-16 , 0
8400 , 9.25781 , 8.71094 , 2.61502e-16 , 1.8994e-16 , 1.81942e-16 , 0
8400 , 9.25781 , 8.78906 , 1.90213e-16 , 1.37744e-16 , 1.32763e-16 , 0
8400 , 9.25781 , 8.86719 , 1.37954e-16 , 9.96154e-17 , 9.65731e-17 , 0
8400 , 9.25781 , 8.94531 , 9.97617e-17 , 7.18406e-17 , 7.00321e-17 , 0
8400 , 9.25781 , 9.02344 , 7.19344e-17 , 5.1664e-17 , 5.06314e-17 , 0
8400 , 9.25781 , 9.10156 , 5.1724e-17 , 3.70492e-17 , 3.64977e-17 , 0
8400 , 9.25781 , 9.17969 , 3.70859e-17 , 2.64925e-17 , 2.6226e-17 , 0
8400 , 9.25781 , 9.25781 , 2.6531e-17 , 1.88945e-17 , 1.87923e-17 , 0
8400 , 9.25781 , 9.33594 , 1.89262e-17 , 1.34378e-17 , 1.34012e-17 , 0
8400 , 9.25781 , 9.41406 , 1.35126e-17 , 9.55154e-18 , 9.53418e-18 , 0
8400 , 9.25781 , 9.49219 , 9.61547e-18 , 6.77178e-18 , 6.69354e-18 , 0
8400 , 9.25781 , 9.57031 , 6.94678e-18 , 4.85551e-18 , 4.70068e-18 , 0
8400 , 9.25781 , 9.64844 , 4.98374e-18 , 3.46842e-18 , 3.13127e-18 , 0
8400 , 9.25781 , 9.72656 , 3.85158e-18 , 2.64644e-18 , 2.11336e-18 , 0
8400 , 9.25781 , 9.80469 , 2.88517e-18 , 1.97619e-18 , 1.06982e-18 , 0
8400 , 9.25781 , 9.88281 , 2.78759e-18 , 1.88369e-18 , 5.5777e-19 , 0
8400 , 9.25781 , 9.96094 , 8.35153e-21 , 5.82506e-21 , -5.41388e-21 , 0
8400 , 9.33594 , -9.96094 , 5.80829e-21 , -3.76317e-21 , -3.52705e-21 , 0
8400 , 9.33594 , -9.88281 , 1.98775e-18 , 1.33207e-18 , -4.02537e-19 , 0
8400 , 9.33594 , -9.80469 , 2.05279e-18 , 1.38872e-18 , -7.76509e-19 , 0
8400 , 9.33594 , -9.72656 , 2.74446e-18 , 1.86033e-18 , -1.52301e-18 , 0
8400 , 9.33594 , -9.64844 , 3.54981e-18 , 2.43469e-18 , -2.25831e-18 , 0
8400 , 9.33594 , -9.57031 , 4.95088e-18 , 3.41152e-18 , -3.38413e-18 , 0
8400 , 9.33594 , -9.49219 , 6.85792e-18 , 4.76719e-18 , -4.8194e-18 , 0
8400 , 9.33594 , -9.41406 , 9.63466e-18 , 6.73638e-18 , -6.84794e-18 , 0
8400 , 9.33594 , -9.33594 , 1.35041e-17 , 9.50487e-18 , -9.6126e-18 , 0
8400 , 9.33594 , -9.25781 , 1.89262e-17 , 1.34012e-17 , -1.34378e-17 , 0
8400 , 9.33594 , -9.17969 , 2.64594e-17 , 1.8849e-17 , -1.86986e-17 , 0
8400 , 9.33594 , -9.10156 , 3.68947e-17 , 2.64415e-17 , -2.5926e-17 , 0
8400 , 9.33594 , -9.02344 , 5.12991e-17 , 3.69873e-17 , -3.58271e-17 , 0
8400 , 9.33594 , -8.94531 , 7.11188e-17 , 5.15879e-17 , -4.93515e-17 , 0
8400 , 9.33594 , -8.86719 , 9.83077e-17 , 7.17385e-17 , -6.77723e-17 , 0
8400 , 9.33594 , -8.78906 , 1.35494e-16 , 9.94601e-17 , -9.27895e-17 , 0
8400 , 9.33594 , -8.71094 , 1.86204e-16 , 1.37475e-16 , -1.26671e-16 , 0
8400 , 9.33594 , -8.63281 , 2.55155e-16 , 1.89439e-16 , -1.72431e-16 , 0
8400 , 9.33594 , -8.55469 , -nan , -nan , -nan , 0
8400 , 9.33594 , -8.47656 , -nan , -nan , -nan , 0
8400 , 9.33594 , -8.39844 , -nan , -nan , -nan , 0
8400 , 9.33594 , -8.32031 , -nan , -nan , -nan , 0
8400 , 9.33594 , -8.24219 , -nan , -nan , -nan , 0
8400 , 9.33594 , -8.16406 , -nan , -nan , -nan , 0
8400 , 9.33594 , -8.08594 , -nan , -nan , -nan , 0
8400 , 9.33594 , -8.00781 , -nan , -nan , -nan , 0
8400 , 9.33594 , -7.92969 , -nan , -nan , -nan , 0
8400 , 9.33594 , -7.85156 , -nan , -nan , -nan , 0
8400 , 9.33594 , -7.77344 , -nan , -nan , -nan , 0
8400 , 9.33594 , -7.69531 , -nan , -nan , -nan , 0
8400 , 9.33594 , -7.61719 , -nan , -nan , -nan , 0
8400 , 9.33594 , -7.53906 , -nan , -nan , -nan , 0
8400 , 9.33594 , -7.46094 , -nan , -nan , -nan , 0
8400 , 9.33594 , -7.38281 , -nan , -nan , -nan , 0
8400 , 9.33594 , -7.30469 , -nan , -nan , -nan , 0
8400 , 9.33594 , -7.22656 , -nan , -nan , -nan , 0
8400 , 9.33594 , -7.14844 , -nan , -nan , -nan , 0
8400 , 9.33594 , -7.07031 , -nan , -nan , -nan , 0
8400 , 9.33594 , -6.99219 , -nan , -nan , -nan , 0
8400 , 9.33594 , -6.91406 , -nan , -nan , -nan , 0
8400 , 9.33594 , -6.83594 , -nan , -nan , -nan , 0
8400 , 9.33594 , -6.75781 , -nan , -nan , -nan , 0
8400 , 9.33594 , -6.67969 , -nan , -nan , -nan , 0
8400 , 9.33594 , -6.60156 , -nan , -nan , -nan , 0
8400 , 9.33594 , -6.52344 , -nan , -nan , -nan , 0
8400 , 9.33594 , -6.44531 , -nan , -nan , -nan , 0
8400 , 9.33594 , -6.36719 , -nan , -nan , -nan , 0
8400 , 9.33594 , -6.28906 , -nan , -nan , -nan , 0
8400 , 9.33594 , -6.21094 , -nan , -nan , -nan , 0
8400 , 9.33594 , -6.13281 , -nan , -nan , -nan , 0
8400 , 9.33594 , -6.05469 , -nan , -nan , -nan , 0
8400 , 9.33594 , -5.97656 , -nan , -nan , -nan , 0
8400 , 9.33594 , -5.89844 , -nan , -nan , -nan , 0
8400 , 9.33594 , -5.82031 , -nan , -nan , -nan , 0
8400 , 9.33594 , -5.74219 , -nan , -nan , -nan , 0
8400 , 9.33594 , -5.66406 , -nan , -nan , -nan , 0
8400 , 9.33594 , -5.58594 , -nan , -nan , -nan , 0
8400 , 9.33594 , -5.50781 , -nan , -nan , -nan , 0
8400 , 9.33594 , -5.42969 , -nan , -nan , -nan , 0
8400 , 9.33594 , -5.35156 , -nan , -nan , -nan , 0
8400 , 9.33594 , -5.27344 , -nan , -nan , -nan , 0
8400 , 9.33594 , -5.19531 , -nan , -nan , -nan , 0
8400 , 9.33594 , -5.11719 , -nan , -nan , -nan , 0
8400 , 9.33594 , -5.03906 , -nan , -nan , -nan , 0
8400 , 9.33594 , -4.96094 , -nan , -nan , -nan , 0
8400 , 9.33594 , -4.88281 , -nan , -nan , -nan , 0
8400 , 9.33594 , -4.80469 , -nan , -nan , -nan , 0
8400 , 9.33594 , -4.72656 , -nan , -nan , -nan , 0
8400 , 9.33594 , -4.64844 , -nan , -nan , -nan , 0
8400 , 9.33594 , -4.57031 , -nan , -nan , -nan , 0
8400 , 9.33594 , -4.49219 , -nan , -nan , -nan , 0
8400 , 9.33594 , -4.41406 , -nan , -nan , -nan , 0
8400 , 9.33594 , -4.33594 , -nan , -nan , -nan , 0
8400 , 9.33594 , -4.25781 , -nan , -nan , -nan , 0
8400 , 9.33594 , -4.17969 , -nan , nan , -nan , 0
8400 , 9.33594 , -4.10156 , -nan , nan , -nan , 0
8400 , 9.33594 , -4.02344 , nan , nan , nan , 0
8400 , 9.33594 , -3.94531 , nan , nan , nan , 0
8400 , 9.33594 , -3.86719 , nan , nan , nan , 0
8400 , 9.33594 , -3.78906 , nan , nan , nan , 0
8400 , 9.33594 , -3.71094 , nan , nan , nan , 0
8400 , 9.33594 , -3.63281 , nan , nan , nan , 0
8400 , 9.33594 , -3.55469 , nan , nan , nan , 0
8400 , 9.33594 , -3.47656 , nan , nan , nan , 0
8400 , 9.33594 , -3.39844 , nan , nan , nan , 0
8400 , 9.33594 , -3.32031 , nan , nan , nan , 0
8400 , 9.33594 , -3.24219 , nan , nan , nan , 0
8400 , 9.33594 , -3.16406 , nan , nan , nan , 0
8400 , 9.33594 , -3.08594 , nan , nan , nan , 0
8400 , 9.33594 , -3.00781 , nan , nan , nan , 0
8400 , 9.33594 , -2.92969 , nan , nan , nan , 0
8400 , 9.33594 , -2.85156 , nan , nan , nan , 0
8400 , 9.33594 , -2.77344 , nan , nan , nan , 0
8400 , 9.33594 , -2.69531 , nan , nan , nan , 0
8400 , 9.33594 , -2.61719 , nan , nan , nan , 0
8400 , 9.33594 , -2.53906 , nan , nan , nan , 0
8400 , 9.33594 , -2.46094 , nan , nan , nan , 0
8400 , 9.33594 , -2.38281 , nan , nan , nan , 0
8400 , 9.33594 , -2.30469 , -nan , -nan , -nan , 0
8400 , 9.33594 , -2.22656 , nan , nan , nan , 0
8400 , 9.33594 , -2.14844 , -nan , -nan , -nan , 0
8400 , 9.33594 , -2.07031 , nan , nan , nan , 0
8400 , 9.33594 , -1.99219 , -nan , -nan , -nan , 0
8400 , 9.33594 , -1.91406 , -nan , nan , -nan , 0
8400 , 9.33594 , -1.83594 , -nan , -nan , -nan , 0
8400 , 9.33594 , -1.75781 , -nan , -nan , -nan , 0
8400 , 9.33594 , -1.67969 , -nan , -nan , -nan , 0
8400 , 9.33594 , -1.60156 , -nan , -nan , -nan , 0
8400 , 9.33594 , -1.52344 , -nan , nan , -nan , 0
8400 , 9.33594 , -1.44531 , -nan , -nan , -nan , 0
8400 , 9.33594 , -1.36719 , nan , nan , nan , 0
8400 , 9.33594 , -1.28906 , -nan , nan , -nan , 0
8400 , 9.33594 , -1.21094 , -nan , -nan , -nan , 0
8400 , 9.33594 , -1.13281 , nan , nan , nan , 0
8400 , 9.33594 , -1.05469 , nan , nan , nan , 0
8400 , 9.33594 , -0.976562 , -nan , -nan , -nan , 0
8400 , 9.33594 , -0.898438 , nan , nan , nan , 0
8400 , 9.33594 , -0.820312 , nan , nan , nan , 0
8400 , 9.33594 , -0.742188 , -nan , -nan , -nan , 0
8400 , 9.33594 , -0.664062 , -nan , -nan , -nan , 0
8400 , 9.33594 , -0.585938 , -nan , -nan , -nan , 0
8400 , 9.33594 , -0.507812 , -nan , -nan , -nan , 0
8400 , 9.33594 , -0.429688 , nan , nan , nan , 0
8400 , 9.33594 , -0.351562 , -nan , -nan , -nan , 0
8400 , 9.33594 , -0.273438 , nan , nan , nan , 0
8400 , 9.33594 , -0.195312 , -nan , -nan , -nan , 0
8400 , 9.33594 , -0.117188 , -nan , -nan , -nan , 0
8400 , 9.33594 , -0.0390625 , nan , nan , nan , 0
8400 , 9.33594 , 0.0390625 , -nan , -nan , -nan , 0
8400 , 9.33594 , 0.117188 , -nan , -nan , -nan , 0
8400 , 9.33594 , 0.195312 , -nan , -nan , -nan , 0
8400 , 9.33594 , 0.273438 , nan , nan , nan , 0
8400 , 9.33594 , 0.351562 , nan , nan , nan , 0
8400 , 9.33594 , 0.429688 , nan , nan , nan , 0
8400 , 9.33594 , 0.507812 , nan , nan , nan , 0
8400 , 9.33594 , 0.585938 , -nan , -nan , -nan , 0
8400 , 9.33594 , 0.664062 , -nan , -nan , -nan , 0
8400 , 9.33594 , 0.742188 , nan , nan , nan , 0
8400 , 9.33594 , 0.820312 , nan , nan , nan , 0
8400 , 9.33594 , 0.898438 , -nan , -nan , -nan , 0
8400 , 9.33594 , 0.976562 , -nan , -nan , -nan , 0
8400 , 9.33594 , 1.05469 , nan , nan , nan , 0
8400 , 9.33594 , 1.13281 , nan , nan , nan , 0
8400 , 9.33594 , 1.21094 , -nan , -nan , -nan , 0
8400 , 9.33594 , 1.28906 , nan , nan , nan , 0
8400 , 9.33594 , 1.36719 , nan , nan , nan , 0
8400 , 9.33594 , 1.44531 , -nan , -nan , -nan , 0
8400 , 9.33594 , 1.52344 , nan , nan , nan , 0
8400 , 9.33594 , 1.60156 , -nan , -nan , -nan , 0
8400 , 9.33594 , 1.67969 , nan , nan , nan , 0
8400 , 9.33594 , 1.75781 , -nan , -nan , -nan , 0
8400 , 9.33594 , 1.83594 , nan , nan , nan , 0
8400 , 9.33594 , 1.91406 , -nan , -nan , -nan , 0
8400 , 9.33594 , 1.99219 , nan , nan , nan , 0
8400 , 9.33594 , 2.07031 , nan , nan , nan , 0
8400 , 9.33594 , 2.14844 , nan , nan , nan , 0
8400 , 9.33594 , 2.22656 , nan , nan , nan , 0
8400 , 9.33594 , 2.30469 , -nan , -nan , -nan , 0
8400 , 9.33594 , 2.38281 , nan , nan , nan , 0
8400 , 9.33594 , 2.46094 , -nan , -nan , -nan , 0
8400 , 9.33594 , 2.53906 , nan , nan , nan , 0
8400 , 9.33594 , 2.61719 , -nan , -nan , -nan , 0
8400 , 9.33594 , 2.69531 , nan , nan , nan , 0
8400 , 9.33594 , 2.77344 , -nan , -nan , -nan , 0
8400 , 9.33594 , 2.85156 , -nan , -nan , -nan , 0
8400 , 9.33594 , 2.92969 , -nan , nan , -nan , 0
8400 , 9.33594 , 3.00781 , -nan , -nan , -nan , 0
8400 , 9.33594 , 3.08594 , nan , nan , nan , 0
8400 , 9.33594 , 3.16406 , -nan , -nan , -nan , 0
8400 , 9.33594 , 3.24219 , nan , nan , nan , 0
8400 , 9.33594 , 3.32031 , -nan , nan , -nan , 0
8400 , 9.33594 , 3.39844 , -nan , nan , -nan , 0
8400 , 9.33594 , 3.47656 , nan , nan , nan , 0
8400 , 9.33594 , 3.55469 , -nan , -nan , -nan , 0
8400 , 9.33594 , 3.63281 , -nan , nan , -nan , 0
8400 , 9.33594 , 3.71094 , -nan , nan , -nan , 0
8400 , 9.33594 , 3.78906 , -nan , -nan , -nan , 0
8400 , 9.33594 , 3.86719 , nan , nan , nan , 0
8400 , 9.33594 , 3.94531 , -nan , nan , -nan , 0
8400 , 9.33594 , 4.02344 , -nan , nan , -nan , 0
8400 , 9.33594 , 4.10156 , -nan , -nan , -nan , 0
8400 , 9.33594 , 4.17969 , nan , nan , nan , 0
8400 , 9.33594 , 4.25781 , nan , nan , nan , 0
8400 , 9.33594 , 4.33594 , nan , nan , nan , 0
8400 , 9.33594 , 4.41406 , nan , nan , nan , 0
8400 , 9.33594 , 4.49219 , nan , nan , nan , 0
8400 , 9.33594 , 4.57031 , nan , nan , nan , 0
8400 , 9.33594 , 4.64844 , nan , nan , nan , 0
8400 , 9.33594 , 4.72656 , nan , nan , nan , 0
8400 , 9.33594 , 4.80469 , nan , nan , nan , 0
8400 , 9.33594 , 4.88281 , nan , nan , nan , 0
8400 , 9.33594 , 4.96094 , nan , nan , nan , 0
8400 , 9.33594 , 5.03906 , nan , nan , nan , 0
8400 , 9.33594 , 5.11719 , nan , nan , nan , 0
8400 , 9.33594 , 5.19531 , nan , nan , nan , 0
8400 , 9.33594 , 5.27344 , nan , nan , nan , 0
8400 , 9.33594 , 5.35156 , nan , nan , nan , 0
8400 , 9.33594 , 5.42969 , nan , nan , nan , 0
8400 , 9.33594 , 5.50781 , nan , nan , nan , 0
8400 , 9.33594 , 5.58594 , nan , nan , nan , 0
8400 , 9.33594 , 5.66406 , nan , nan , nan , 0
8400 , 9.33594 , 5.74219 , nan , nan , nan , 0
8400 , 9.33594 , 5.82031 , nan , nan , nan , 0
8400 , 9.33594 , 5.89844 , nan , nan , nan , 0
8400 , 9.33594 , 5.97656 , nan , nan , nan , 0
8400 , 9.33594 , 6.05469 , nan , nan , nan , 0
8400 , 9.33594 , 6.13281 , nan , nan , nan , 0
8400 , 9.33594 , 6.21094 , nan , nan , nan , 0
8400 , 9.33594 , 6.28906 , nan , nan , nan , 0
8400 , 9.33594 , 6.36719 , nan , nan , nan , 0
8400 , 9.33594 , 6.44531 , nan , nan , nan , 0
8400 , 9.33594 , 6.52344 , nan , nan , nan , 0
8400 , 9.33594 , 6.60156 , nan , nan , nan , 0
8400 , 9.33594 , 6.67969 , nan , nan , nan , 0
8400 , 9.33594 , 6.75781 , nan , nan , nan , 0
8400 , 9.33594 , 6.83594 , nan , nan , nan , 0
8400 , 9.33594 , 6.91406 , nan , nan , nan , 0
8400 , 9.33594 , 6.99219 , nan , nan , nan , 0
8400 , 9.33594 , 7.07031 , nan , nan , nan , 0
8400 , 9.33594 , 7.14844 , nan , nan , nan , 0
8400 , 9.33594 , 7.22656 , nan , nan , nan , 0
8400 , 9.33594 , 7.30469 , nan , nan , nan , 0
8400 , 9.33594 , 7.38281 , nan , nan , nan , 0
8400 , 9.33594 , 7.46094 , nan , nan , nan , 0
8400 , 9.33594 , 7.53906 , nan , nan , nan , 0
8400 , 9.33594 , 7.61719 , nan , nan , nan , 0
8400 , 9.33594 , 7.69531 , nan , nan , nan , 0
8400 , 9.33594 , 7.77344 , nan , nan , nan , 0
8400 , 9.33594 , 7.85156 , nan , nan , nan , 0
8400 , 9.33594 , 7.92969 , nan , nan , nan , 0
8400 , 9.33594 , 8.00781 , nan , nan , nan , 0
8400 , 9.33594 , 8.08594 , nan , nan , nan , 0
8400 , 9.33594 , 8.16406 , nan , nan , nan , 0
8400 , 9.33594 , 8.24219 , nan , nan , nan , 0
8400 , 9.33594 , 8.32031 , nan , nan , nan , 0
8400 , 9.33594 , 8.39844 , 6.47906e-16 , 4.77919e-16 , 4.41221e-16 , 0
8400 , 9.33594 , 8.47656 , 4.76835e-16 , 3.50444e-16 , 3.26099e-16 , 0
8400 , 9.33594 , 8.55469 , 3.49889e-16 , 2.56273e-16 , 2.40209e-16 , 0
8400 , 9.33594 , 8.63281 , 2.55979e-16 , 1.86897e-16 , 1.7636e-16 , 0
8400 , 9.33594 , 8.71094 , 1.86723e-16 , 1.35927e-16 , 1.29066e-16 , 0
8400 , 9.33594 , 8.78906 , 1.35804e-16 , 9.85837e-17 , 9.41574e-17 , 0
8400 , 9.33594 , 8.86719 , 9.84831e-17 , 7.12997e-17 , 6.84792e-17 , 0
8400 , 9.33594 , 8.94531 , 7.12117e-17 , 5.1421e-17 , 4.96543e-17 , 0
8400 , 9.33594 , 9.02344 , 5.13437e-17 , 3.69784e-17 , 3.58975e-17 , 0
8400 , 9.33594 , 9.10156 , 3.69156e-17 , 2.65161e-17 , 2.58776e-17 , 0
8400 , 9.33594 , 9.17969 , 2.64662e-17 , 1.89584e-17 , 1.85961e-17 , 0
8400 , 9.33594 , 9.25781 , 1.89326e-17 , 1.35193e-17 , 1.3327e-17 , 0
8400 , 9.33594 , 9.33594 , 1.35041e-17 , 9.6126e-18 , 9.50487e-18 , 0
8400 , 9.33594 , 9.41406 , 9.64132e-18 , 6.83165e-18 , 6.76415e-18 , 0
8400 , 9.33594 , 9.49219 , 6.85877e-18 , 4.84112e-18 , 4.749e-18 , 0
8400 , 9.33594 , 9.57031 , 4.95579e-18 , 3.47142e-18 , 3.33677e-18 , 0
8400 , 9.33594 , 9.64844 , 3.55313e-18 , 2.47711e-18 , 2.2224e-18 , 0
8400 , 9.33594 , 9.72656 , 2.74704e-18 , 1.89137e-18 , 1.50103e-18 , 0
8400 , 9.33594 , 9.80469 , 2.05546e-18 , 1.40947e-18 , 7.59688e-19 , 0
8400 , 9.33594 , 9.88281 , 1.98766e-18 , 1.34595e-18 , 3.96649e-19 , 0
8400 , 9.33594 , 9.96094 , 5.80829e-21 , 3.76317e-21 , -3.52705e-21 , 0
8400 , 9.41406 , -9.96094 , 4.02721e-21 , -2.33699e-21 , -2.20868e-21 , 0
8400 , 9.41406 , -9.88281 , 1.41592e-18 , 9.4711e-19 , -2.86048e-19 , 0
8400 , 9.41406 , -9.80469 , 1.46459e-18 , 9.89908e-19 , -5.51668e-19 , 0
8400 , 9.41406 , -9.72656 , 1.95683e-18 , 1.32394e-18 , -1.08121e-18 , 0
8400 , 9.41406 , -9.64844 , 2.53374e-18 , 1.73481e-18 , -1.60413e-18 , 0
8400 , 9.41406 , -9.57031 , 3.53264e-18 , 2.42868e-18 , -2.40322e-18 , 0
8400 , 9.41406 , -9.49219 , 4.89578e-18 , 3.39461e-18 , -3.42409e-18 , 0
8400 , 9.41406 , -9.41406 , 6.87752e-18 , 4.79466e-18 , -4.86537e-18 , 0
8400 , 9.41406 , -9.33594 , 9.64132e-18 , 6.76415e-18 , -6.83165e-18 , 0
8400 , 9.41406 , -9.25781 , 1.35126e-17 , 9.53418e-18 , -9.55154e-18 , 0
8400 , 9.41406 , -9.17969 , 1.88921e-17 , 1.34072e-17 , -1.32935e-17 , 0
8400 , 9.41406 , -9.10156 , 2.63436e-17 , 1.88037e-17 , -1.84341e-17 , 0
8400 , 9.41406 , -9.02344 , 3.66296e-17 , 2.62988e-17 , -2.54768e-17 , 0
8400 , 9.41406 , -8.94531 , 5.07828e-17 , 3.66754e-17 , -3.5096e-17 , 0
8400 , 9.41406 , -8.86719 , 7.01987e-17 , 5.09968e-17 , -4.8196e-17 , 0
8400 , 9.41406 , -8.78906 , 9.67545e-17 , 7.07008e-17 , -6.59835e-17 , 0
8400 , 9.41406 , -8.71094 , 1.32969e-16 , 9.77251e-17 , -9.00669e-17 , 0
8400 , 9.41406 , -8.63281 , nan , nan , nan , 0
8400 , 9.41406 , -8.55469 , nan , nan , nan , 0
8400 , 9.41406 , -8.47656 , nan , nan , nan , 0
8400 , 9.41406 , -8.39844 , nan , nan , nan , 0
8400 , 9.41406 , -8.32031 , nan , nan , nan , 0
8400 , 9.41406 , -8.24219 , nan , nan , nan , 0
8400 , 9.41406 , -8.16406 , nan , nan , nan , 0
8400 , 9.41406 , -8.08594 , nan , nan , nan , 0
8400 , 9.41406 , -8.00781 , nan , nan , nan , 0
8400 , 9.41406 , -7.92969 , nan , nan , nan , 0
8400 , 9.41406 , -7.85156 , nan , nan , nan , 0
8400 , 9.41406 , -7.77344 , nan , nan , nan , 0
8400 , 9.41406 , -7.69531 , nan , nan , nan , 0
8400 , 9.41406 , -7.61719 , nan , nan , nan , 0
8400 , 9.41406 , -7.53906 , nan , nan , nan , 0
8400 , 9.41406 , -7.46094 , nan , nan , nan , 0
8400 , 9.41406 , -7.38281 , nan , nan , nan , 0
8400 , 9.41406 , -7.30469 , nan , nan , nan , 0
8400 , 9.41406 , -7.22656 , nan , nan , nan , 0
8400 , 9.41406 , -7.14844 , nan , nan , nan , 0
8400 , 9.41406 , -7.07031 , nan , nan , nan , 0
