x,y,rho,u,v,w
8.78906 , 1.21094 , 2.84274e-09 , 1 , 0 , 0
8.78906 , 1.28906 , 2.70727e-09 , 1 , 0 , 0
8.78906 , 1.36719 , 2.5704e-09 , 1 , 0 , 0
8.78906 , 1.44531 , 2.43301e-09 , 1 , 0 , 0
8.78906 , 1.52344 , 2.29595e-09 , 1 , 0 , 0
8.78906 , 1.60156 , 2.16e-09 , 1 , 0 , 0
8.78906 , 1.67969 , 2.02592e-09 , 1 , 0 , 0
8.78906 , 1.75781 , 1.89437e-09 , 1 , 0 , 0
8.78906 , 1.83594 , 1.76596e-09 , 1 , 0 , 0
8.78906 , 1.91406 , 1.64124e-09 , 1 , 0 , 0
8.78906 , 1.99219 , 1.52068e-09 , 1 , 0 , 0
8.78906 , 2.07031 , 1.40468e-09 , 1 , 0 , 0
8.78906 , 2.14844 , 1.29358e-09 , 1 , 0 , 0
8.78906 , 2.22656 , 1.18764e-09 , 1 , 0 , 0
8.78906 , 2.30469 , 1.08705e-09 , 1 , 0 , 0
8.78906 , 2.38281 , 9.91945e-10 , 1 , 0 , 0
8.78906 , 2.46094 , 9.02404e-10 , 1 , 0 , 0
8.78906 , 2.53906 , 8.18445e-10 , 1 , 0 , 0
8.78906 , 2.61719 , 7.40036e-10 , 1 , 0 , 0
8.78906 , 2.69531 , 6.67099e-10 , 1 , 0 , 0
8.78906 , 2.77344 , 5.99519e-10 , 1 , 0 , 0
8.78906 , 2.85156 , 5.37143e-10 , 1 , 0 , 0
8.78906 , 2.92969 , 4.7979e-10 , 1 , 0 , 0
8.78906 , 3.00781 , 4.27256e-10 , 1 , 0 , 0
8.78906 , 3.08594 , 3.79314e-10 , 1 , 0 , 0
8.78906 , 3.16406 , 3.35725e-10 , 1 , 0 , 0
8.78906 , 3.24219 , 2.9624e-10 , 1 , 0 , 0
8.78906 , 3.32031 , 2.60603e-10 , 1 , 0 , 0
8.78906 , 3.39844 , 2.28554e-10 , 1 , 0 , 0
8.78906 , 3.47656 , 1.99835e-10 , 1 , 0 , 0
8.78906 , 3.55469 , 1.74193e-10 , 1 , 0 , 0
8.78906 , 3.63281 , 1.51379e-10 , 1 , 0 , 0
8.78906 , 3.71094 , 1.31151e-10 , 1 , 0 , 0
8.78906 , 3.78906 , 1.13281e-10 , 1 , 0 , 0
8.78906 , 3.86719 , 9.75467e-11 , 1 , 0 , 0
8.78906 , 3.94531 , 8.37422e-11 , 1 , 0 , 0
8.78906 , 4.02344 , 7.16723e-11 , 1 , 0 , 0
8.78906 , 4.10156 , 6.11551e-11 , 1 , 0 , 0
8.78906 , 4.17969 , 5.20221e-11 , 1 , 0 , 0
8.78906 , 4.25781 , 4.41183e-11 , 1 , 0 , 0
8.78906 , 4.33594 , 3.73013e-11 , 1 , 0 , 0
8.78906 , 4.41406 , 3.14415e-11 , 1 , 0 , 0
8.78906 , 4.49219 , 2.64215e-11 , 1 , 0 , 0
8.78906 , 4.57031 , 2.21354e-11 , 1 , 0 , 0
8.78906 , 4.64844 , 1.8488e-11 , 1 , 0 , 0
8.78906 , 4.72656 , 1.53946e-11 , 1 , 0 , 0
8.78906 , 4.80469 , 1.27797e-11 , 1 , 0 , 0
8.78906 , 4.88281 , 1.05767e-11 , 1 , 0 , 0
8.78906 , 4.96094 , 8.72673e-12 , 1 , 0 , 0
8.78906 , 5.03906 , 7.17841e-12 , 1 , 0 , 0
8.78906 , 5.11719 , 5.88681e-12 , 1 , 0 , 0
8.78906 , 5.19531 , 4.81289e-12 , 1 , 0 , 0
8.78906 , 5.27344 , 3.9229e-12 , 1 , 0 , 0
8.78906 , 5.35156 , 3.18774e-12 , 1 , 0 , 0
8.78906 , 5.42969 , 2.58245e-12 , 1 , 0 , 0
8.78906 , 5.50781 , 2.08573e-12 , 1 , 0 , 0
8.78906 , 5.58594 , 1.67941e-12 , 1 , 0 , 0
8.78906 , 5.66406 , 1.34813e-12 , 1 , 0 , 0
8.78906 , 5.74219 , 1.07889e-12 , 1 , 0 , 0
8.78906 , 5.82031 , 8.608e-13 , 1 , 0 , 0
8.78906 , 5.89844 , 6.847e-13 , 1 , 0 , 0
8.78906 , 5.97656 , 5.42966e-13 , 1 , 0 , 0
8.78906 , 6.05469 , 4.29259e-13 , 1 , 0 , 0
8.78906 , 6.13281 , 3.38331e-13 , 1 , 0 , 0
8.78906 , 6.21094 , 2.65851e-13 , 1 , 0 , 0
8.78906 , 6.28906 , 2.08262e-13 , 1 , 0 , 0
8.78906 , 6.36719 , 1.6265e-13 , 1 , 0 , 0
8.78906 , 6.44531 , 1.26641e-13 , 1 , 0 , 0
8.78906 , 6.52344 , 9.83038e-14 , 1 , 0 , 0
8.78906 , 6.60156 , 7.60746e-14 , 1 , 0 , 0
8.78906 , 6.67969 , 5.86927e-14 , 1 , 0 , 0
8.78906 , 6.75781 , 4.51443e-14 , 1 , 0 , 0
8.78906 , 6.83594 , 3.46176e-14 , 1 , 0 , 0
8.78906 , 6.91406 , 2.64646e-14 , 1 , 0 , 0
8.78906 , 6.99219 , 2.01701e-14 , 1 , 0 , 0
8.78906 , 7.07031 , 1.53259e-14 , 1 , 0 , 0
8.78906 , 7.14844 , 1.16096e-14 , 1 , 0 , 0
8.78906 , 7.22656 , 8.76766e-15 , 1 , 0 , 0
8.78906 , 7.30469 , 6.60123e-15 , 1 , 0 , 0
8.78906 , 7.38281 , 4.95497e-15 , 1 , 0 , 0
8.78906 , 7.46094 , 3.70793e-15 , 1 , 0 , 0
8.78906 , 7.53906 , 2.76629e-15 , 1 , 0 , 0
8.78906 , 7.61719 , 2.05749e-15 , 1 , 0 , 0
8.78906 , 7.69531 , 1.52564e-15 , 1 , 0 , 0
8.78906 , 7.77344 , 1.12782e-15 , 1 , 0 , 0
8.78906 , 7.85156 , 8.31198e-16 , 1 , 0 , 0
8.78906 , 7.92969 , 6.10721e-16 , 1 , 0 , 0
8.78906 , 8.00781 , 4.47359e-16 , 1 , 0 , 0
8.78906 , 8.08594 , 3.26696e-16 , 1 , 0 , 0
8.78906 , 8.16406 , 2.37852e-16 , 1 , 0 , 0
8.78906 , 8.24219 , 1.72641e-16 , 1 , 0 , 0
8.78906 , 8.32031 , 1.24927e-16 , 1 , 0 , 0
8.78906 , 8.39844 , 9.01242e-17 , 1 , 0 , 0
8.78906 , 8.47656 , 6.4819e-17 , 1 , 0 , 0
8.78906 , 8.55469 , 4.6477e-17 , 1 , 0 , 0
8.78906 , 8.63281 , 3.32237e-17 , 1 , 0 , 0
8.78906 , 8.71094 , 2.36773e-17 , 1 , 0 , 0
8.78906 , 8.78906 , 1.68226e-17 , 1 , 0 , 0
8.78906 , 8.86719 , 1.19159e-17 , 1 , 0 , 0
8.78906 , 8.94531 , 8.41464e-18 , 1 , 0 , 0
8.78906 , 9.02344 , 5.92405e-18 , 1 , 0 , 0
8.78906 , 9.10156 , 4.15793e-18 , 1 , 0 , 0
8.78906 , 9.17969 , 2.90944e-18 , 1 , 0 , 0
8.78906 , 9.25781 , 2.02963e-18 , 1 , 0 , 0
8.78906 , 9.33594 , 1.41156e-18 , 1 , 0 , 0
8.78906 , 9.41406 , 9.78713e-19 , 1 , 0 , 0
8.78906 , 9.49219 , 6.7653e-19 , 1 , 0 , 0
8.78906 , 9.57031 , 4.66222e-19 , 1 , 0 , 0
8.78906 , 9.64844 , 3.20312e-19 , 1 , 0 , 0
8.78906 , 9.72656 , 2.19396e-19 , 1 , 0 , 0
8.78906 , 9.80469 , 1.49816e-19 , 1 , 0 , 0
8.78906 , 9.88281 , 1.01991e-19 , 1 , 0 , 0
8.78906 , 9.96094 , 6.92216e-20 , 1 , 0 , 0
8.86719 , -9.96094 , 4.90316e-20 , 1 , 0 , 0
8.86719 , -9.88281 , 7.22432e-20 , 1 , 0 , 0
8.86719 , -9.80469 , 1.06119e-19 , 1 , 0 , 0
8.86719 , -9.72656 , 1.55404e-19 , 1 , 0 , 0
8.86719 , -9.64844 , 2.26886e-19 , 1 , 0 , 0
8.86719 , -9.57031 , 3.30238e-19 , 1 , 0 , 0
8.86719 , -9.49219 , 4.79205e-19 , 1 , 0 , 0
8.86719 , -9.41406 , 6.9325e-19 , 1 , 0 , 0
8.86719 , -9.33594 , 9.99846e-19 , 1 , 0 , 0
8.86719 , -9.25781 , 1.43764e-18 , 1 , 0 , 0
8.86719 , -9.17969 , 2.06084e-18 , 1 , 0 , 0
8.86719 , -9.10156 , 2.94517e-18 , 1 , 0 , 0
8.86719 , -9.02344 , 4.19617e-18 , 1 , 0 , 0
8.86719 , -8.94531 , 5.96032e-18 , 1 , 0 , 0
8.86719 , -8.86719 , 8.44036e-18 , 1 , 0 , 0
8.86719 , -8.78906 , 1.19159e-17 , 1 , 0 , 0
8.86719 , -8.71094 , 1.67713e-17 , 1 , 0 , 0
8.86719 , -8.63281 , 2.35333e-17 , 1 , 0 , 0
8.86719 , -8.55469 , 3.29209e-17 , 1 , 0 , 0
8.86719 , -8.47656 , 4.59131e-17 , 1 , 0 , 0
8.86719 , -8.39844 , 6.38375e-17 , 1 , 0 , 0
8.86719 , -8.32031 , 8.8489e-17 , 1 , 0 , 0
8.86719 , -8.24219 , 1.22286e-16 , 1 , 0 , 0
8.86719 , -8.16406 , 1.68477e-16 , 1 , 0 , 0
8.86719 , -8.08594 , 2.31408e-16 , 1 , 0 , 0
8.86719 , -8.00781 , 3.16877e-16 , 1 , 0 , 0
8.86719 , -7.92969 , 4.32591e-16 , 1 , 0 , 0
8.86719 , -7.85156 , 5.88761e-16 , 1 , 0 , 0
8.86719 , -7.77344 , 7.98868e-16 , 1 , 0 , 0
8.86719 , -7.69531 , 1.08065e-15 , 1 , 0 , 0
8.86719 , -7.61719 , 1.45737e-15 , 1 , 0 , 0
8.86719 , -7.53906 , 1.95944e-15 , 1 , 0 , 0
8.86719 , -7.46094 , 2.62643e-15 , 1 , 0 , 0
8.86719 , -7.38281 , 3.50974e-15 , 1 , 0 , 0
8.86719 , -7.30469 , 4.67584e-15 , 1 , 0 , 0
8.86719 , -7.22656 , 6.21038e-15 , 1 , 0 , 0
8.86719 , -7.14844 , 8.2234e-15 , 1 , 0 , 0
8.86719 , -7.07031 , 1.08557e-14 , 1 , 0 , 0
8.86719 , -6.99219 , 1.4287e-14 , 1 , 0 , 0
8.86719 , -6.91406 , 1.87456e-14 , 1 , 0 , 0
8.86719 , -6.83594 , 2.45206e-14 , 1 , 0 , 0
8.86719 , -6.75781 , 3.1977e-14 , 1 , 0 , 0
8.86719 , -6.67969 , 4.15737e-14 , 1 , 0 , 0
8.86719 , -6.60156 , 5.38857e-14 , 1 , 0 , 0
8.86719 , -6.52344 , 6.96313e-14 , 1 , 0 , 0
8.86719 , -6.44531 , 8.97035e-14 , 1 , 0 , 0
8.86719 , -6.36719 , 1.1521e-13 , 1 , 0 , 0
8.86719 , -6.28906 , 1.47517e-13 , 1 , 0 , 0
8.86719 , -6.21094 , 1.88309e-13 , 1 , 0 , 0
8.86719 , -6.13281 , 2.39649e-13 , 1 , 0 , 0
8.86719 , -6.05469 , 3.04056e-13 , 1 , 0 , 0
8.86719 , -5.97656 , 3.84598e-13 , 1 , 0 , 0
8.86719 , -5.89844 , 4.84992e-13 , 1 , 0 , 0
8.86719 , -5.82031 , 6.09728e-13 , 1 , 0 , 0
8.86719 , -5.74219 , 7.64211e-13 , 1 , 0 , 0
8.86719 , -5.66406 , 9.54915e-13 , 1 , 0 , 0
8.86719 , -5.58594 , 1.18957e-12 , 1 , 0 , 0
8.86719 , -5.50781 , 1.47738e-12 , 1 , 0 , 0
8.86719 , -5.42969 , 1.82922e-12 , 1 , 0 , 0
8.86719 , -5.35156 , 2.25796e-12 , 1 , 0 , 0
8.86719 , -5.27344 , 2.7787e-12 , 1 , 0 , 0
8.86719 , -5.19531 , 3.4091e-12 , 1 , 0 , 0
8.86719 , -5.11719 , 4.16979e-12 , 1 , 0 , 0
8.86719 , -5.03906 , 5.08467e-12 , 1 , 0 , 0
8.86719 , -4.96094 , 6.18138e-12 , 1 , 0 , 0
8.86719 , -4.88281 , 7.49176e-12 , 1 , 0 , 0
8.86719 , -4.80469 , 9.05224e-12 , 1 , 0 , 0
8.86719 , -4.72656 , 1.09044e-11 , 1 , 0 , 0
8.86719 , -4.64844 , 1.30956e-11 , 1 , 0 , 0
8.86719 , -4.57031 , 1.56791e-11 , 1 , 0 , 0
8.86719 , -4.49219 , 1.87151e-11 , 1 , 0 , 0
8.86719 , -4.41406 , 2.22709e-11 , 1 , 0 , 0
8.86719 , -4.33594 , 2.64215e-11 , 1 , 0 , 0
8.86719 , -4.25781 , 3.12502e-11 , 1 , 0 , 0
8.86719 , -4.17969 , 3.68487e-11 , 1 , 0 , 0
8.86719 , -4.10156 , 4.33178e-11 , 1 , 0 , 0
8.86719 , -4.02344 , 5.07674e-11 , 1 , 0 , 0
8.86719 , -3.94531 , 5.93169e-11 , 1 , 0 , 0
8.86719 , -3.86719 , 6.9095e-11 , 1 , 0 , 0
8.86719 , -3.78906 , 8.02397e-11 , 1 , 0 , 0
8.86719 , -3.71094 , 9.28981e-11 , 1 , 0 , 0
8.86719 , -3.63281 , 1.07226e-10 , 1 , 0 , 0
8.86719 , -3.55469 , 1.23386e-10 , 1 , 0 , 0
8.86719 , -3.47656 , 1.41549e-10 , 1 , 0 , 0
8.86719 , -3.39844 , 1.61891e-10 , 1 , 0 , 0
8.86719 , -3.32031 , 1.84592e-10 , 1 , 0 , 0
8.86719 , -3.24219 , 2.09835e-10 , 1 , 0 , 0
8.86719 , -3.16406 , 2.37803e-10 , 1 , 0 , 0
8.86719 , -3.08594 , 2.68678e-10 , 1 , 0 , 0
8.86719 , -3.00781 , 3.02637e-10 , 1 , 0 , 0
8.86719 , -2.92969 , 3.39849e-10 , 1 , 0 , 0
8.86719 , -2.85156 , 3.80473e-10 , 1 , 0 , 0
8.86719 , -2.77344 , 4.24656e-10 , 1 , 0 , 0
8.86719 , -2.69531 , 4.72525e-10 , 1 , 0 , 0
8.86719 , -2.61719 , 5.24188e-10 , 1 , 0 , 0
8.86719 , -2.53906 , 5.79727e-10 , 1 , 0 , 0
8.86719 , -2.46094 , 6.39198e-10 , 1 , 0 , 0
8.86719 , -2.38281 , 7.02622e-10 , 1 , 0 , 0
8.86719 , -2.30469 , 7.69985e-10 , 1 , 0 , 0
8.86719 , -2.22656 , 8.41236e-10 , 1 , 0 , 0
8.86719 , -2.14844 , 9.1628e-10 , 1 , 0 , 0
8.86719 , -2.07031 , 9.94976e-10 , 1 , 0 , 0
8.86719 , -1.99219 , 1.07714e-09 , 1 , 0 , 0
8.86719 , -1.91406 , 1.16254e-09 , 1 , 0 , 0
8.86719 , -1.83594 , 1.25088e-09 , 1 , 0 , 0
8.86719 , -1.75781 , 1.34183e-09 , 1 , 0 , 0
8.86719 , -1.67969 , 1.43501e-09 , 1 , 0 , 0
8.86719 , -1.60156 , 1.52999e-09 , 1 , 0 , 0
8.86719 , -1.52344 , 1.62628e-09 , 1 , 0 , 0
8.86719 , -1.44531 , 1.72337e-09 , 1 , 0 , 0
8.86719 , -1.36719 , 1.82068e-09 , 1 , 0 , 0
8.86719 , -1.28906 , 1.91763e-09 , 1 , 0 , 0
8.86719 , -1.21094 , 2.01359e-09 , 1 , 0 , 0
8.86719 , -1.13281 , 2.10791e-09 , 1 , 0 , 0
8.86719 , -1.05469 , 2.19992e-09 , 1 , 0 , 0
8.86719 , -0.976562 , 2.28895e-09 , 1 , 0 , 0
8.86719 , -0.898438 , 2.37433e-09 , 1 , 0 , 0
8.86719 , -0.820312 , 2.45539e-09 , 1 , 0 , 0
8.86719 , -0.742188 , 2.53147e-09 , 1 , 0 , 0
8.86719 , -0.664062 , 2.60197e-09 , 1 , 0 , 0
8.86719 , -0.585938 , 2.66627e-09 , 1 , 0 , 0
8.86719 , -0.507812 , 2.72384e-09 , 1 , 0 , 0
8.86719 , -0.429688 , 2.77418e-09 , 1 , 0 , 0
8.86719 , -0.351562 , 2.81683e-09 , 1 , 0 , 0
8.86719 , -0.273438 , 2.85143e-09 , 1 , 0 , 0
8.86719 , -0.195312 , 2.87765e-09 , 1 , 0 , 0
8.86719 , -0.117188 , 2.89527e-09 , 1 , 0 , 0
8.86719 , -0.0390625 , 2.90412e-09 , 1 , 0 , 0
8.86719 , 0.0390625 , 2.90412e-09 , 1 , 0 , 0
8.86719 , 0.117188 , 2.89527e-09 , 1 , 0 , 0
8.86719 , 0.195312 , 2.87765e-09 , 1 , 0 , 0
8.86719 , 0.273438 , 2.85143e-09 , 1 , 0 , 0
8.86719 , 0.351562 , 2.81683e-09 , 1 , 0 , 0
8.86719 , 0.429688 , 2.77418e-09 , 1 , 0 , 0
8.86719 , 0.507812 , 2.72384e-09 , 1 , 0 , 0
8.86719 , 0.585938 , 2.66627e-09 , 1 , 0 , 0
8.86719 , 0.664062 , 2.60197e-09 , 1 , 0 , 0
8.86719 , 0.742188 , 2.53147e-09 , 1 , 0 , 0
8.86719 , 0.820312 , 2.45539e-09 , 1 , 0 , 0
8.86719 , 0.898438 , 2.37433e-09 , 1 , 0 , 0
8.86719 , 0.976562 , 2.28895e-09 , 1 , 0 , 0
8.86719 , 1.05469 , 2.19992e-09 , 1 , 0 , 0
8.86719 , 1.13281 , 2.10791e-09 , 1 , 0 , 0
8.86719 , 1.21094 , 2.01359e-09 , 1 , 0 , 0
8.86719 , 1.28906 , 1.91763e-09 , 1 , 0 , 0
8.86719 , 1.36719 , 1.82068e-09 , 1 , 0 , 0
8.86719 , 1.44531 , 1.72337e-09 , 1 , 0 , 0
8.86719 , 1.52344 , 1.62628e-09 , 1 , 0 , 0
8.86719 , 1.60156 , 1.52999e-09 , 1 , 0 , 0
8.86719 , 1.67969 , 1.43501e-09 , 1 , 0 , 0
8.86719 , 1.75781 , 1.34183e-09 , 1 , 0 , 0
8.86719 , 1.83594 , 1.25088e-09 , 1 , 0 , 0
8.86719 , 1.91406 , 1.16254e-09 , 1 , 0 , 0
8.86719 , 1.99219 , 1.07714e-09 , 1 , 0 , 0
8.86719 , 2.07031 , 9.94976e-10 , 1 , 0 , 0
8.86719 , 2.14844 , 9.1628e-10 , 1 , 0 , 0
8.86719 , 2.22656 , 8.41236e-10 , 1 , 0 , 0
8.86719 , 2.30469 , 7.69985e-10 , 1 , 0 , 0
8.86719 , 2.38281 , 7.02622e-10 , 1 , 0 , 0
8.86719 , 2.46094 , 6.39198e-10 , 1 , 0 , 0
8.86719 , 2.53906 , 5.79727e-10 , 1 , 0 , 0
8.86719 , 2.61719 , 5.24188e-10 , 1 , 0 , 0
8.86719 , 2.69531 , 4.72525e-10 , 1 , 0 , 0
8.86719 , 2.77344 , 4.24656e-10 , 1 , 0 , 0
8.86719 , 2.85156 , 3.80473e-10 , 1 , 0 , 0
8.86719 , 2.92969 , 3.39849e-10 , 1 , 0 , 0
8.86719 , 3.00781 , 3.02637e-10 , 1 , 0 , 0
8.86719 , 3.08594 , 2.68678e-10 , 1 , 0 , 0
8.86719 , 3.16406 , 2.37803e-10 , 1 , 0 , 0
8.86719 , 3.24219 , 2.09835e-10 , 1 , 0 , 0
8.86719 , 3.32031 , 1.84592e-10 , 1 , 0 , 0
8.86719 , 3.39844 , 1.61891e-10 , 1 , 0 , 0
8.86719 , 3.47656 , 1.41549e-10 , 1 , 0 , 0
8.86719 , 3.55469 , 1.23386e-10 , 1 , 0 , 0
8.86719 , 3.63281 , 1.07226e-10 , 1 , 0 , 0
8.86719 , 3.71094 , 9.28981e-11 , 1 , 0 , 0
8.86719 , 3.78906 , 8.02397e-11 , 1 , 0 , 0
8.86719 , 3.86719 , 6.9095e-11 , 1 , 0 , 0
8.86719 , 3.94531 , 5.93169e-11 , 1 , 0 , 0
8.86719 , 4.02344 , 5.07674e-11 , 1 , 0 , 0
8.86719 , 4.10156 , 4.33178e-11 , 1 , 0 , 0
8.86719 , 4.17969 , 3.68487e-11 , 1 , 0 , 0
8.86719 , 4.25781 , 3.12502e-11 , 1 , 0 , 0
8.86719 , 4.33594 , 2.64215e-11 , 1 , 0 , 0
8.86719 , 4.41406 , 2.22709e-11 , 1 , 0 , 0
8.86719 , 4.49219 , 1.87151e-11 , 1 , 0 , 0
8.86719 , 4.57031 , 1.56791e-11 , 1 , 0 , 0
8.86719 , 4.64844 , 1.30956e-11 , 1 , 0 , 0
8.86719 , 4.72656 , 1.09044e-11 , 1 , 0 , 0
8.86719 , 4.80469 , 9.05224e-12 , 1 , 0 , 0
8.86719 , 4.88281 , 7.49176e-12 , 1 , 0 , 0
8.86719 , 4.96094 , 6.18138e-12 , 1 , 0 , 0
8.86719 , 5.03906 , 5.08467e-12 , 1 , 0 , 0
8.86719 , 5.11719 , 4.16979e-12 , 1 , 0 , 0
8.86719 , 5.19531 , 3.4091e-12 , 1 , 0 , 0
8.86719 , 5.27344 , 2.7787e-12 , 1 , 0 , 0
8.86719 , 5.35156 , 2.25796e-12 , 1 , 0 , 0
8.86719 , 5.42969 , 1.82922e-12 , 1 , 0 , 0
8.86719 , 5.50781 , 1.47738e-12 , 1 , 0 , 0
8.86719 , 5.58594 , 1.18957e-12 , 1 , 0 , 0
8.86719 , 5.66406 , 9.54915e-13 , 1 , 0 , 0
8.86719 , 5.74219 , 7.64211e-13 , 1 , 0 , 0
8.86719 , 5.82031 , 6.09728e-13 , 1 , 0 , 0
8.86719 , 5.89844 , 4.84992e-13 , 1 , 0 , 0
8.86719 , 5.97656 , 3.84598e-13 , 1 , 0 , 0
8.86719 , 6.05469 , 3.04056e-13 , 1 , 0 , 0
8.86719 , 6.13281 , 2.39649e-13 , 1 , 0 , 0
8.86719 , 6.21094 , 1.88309e-13 , 1 , 0 , 0
8.86719 , 6.28906 , 1.47517e-13 , 1 , 0 , 0
8.86719 , 6.36719 , 1.1521e-13 , 1 , 0 , 0
8.86719 , 6.44531 , 8.97035e-14 , 1 , 0 , 0
8.86719 , 6.52344 , 6.96313e-14 , 1 , 0 , 0
8.86719 , 6.60156 , 5.38857e-14 , 1 , 0 , 0
8.86719 , 6.67969 , 4.15737e-14 , 1 , 0 , 0
8.86719 , 6.75781 , 3.1977e-14 , 1 , 0 , 0
8.86719 , 6.83594 , 2.45206e-14 , 1 , 0 , 0
8.86719 , 6.91406 , 1.87456e-14 , 1 , 0 , 0
8.86719 , 6.99219 , 1.4287e-14 , 1 , 0 , 0
8.86719 , 7.07031 , 1.08557e-14 , 1 , 0 , 0
8.86719 , 7.14844 , 8.2234e-15 , 1 , 0 , 0
8.86719 , 7.22656 , 6.21038e-15 , 1 , 0 , 0
8.86719 , 7.30469 , 4.67584e-15 , 1 , 0 , 0
8.86719 , 7.38281 , 3.50974e-15 , 1 , 0 , 0
8.86719 , 7.46094 , 2.62643e-15 , 1 , 0 , 0
8.86719 , 7.53906 , 1.95944e-15 , 1 , 0 , 0
8.86719 , 7.61719 , 1.45737e-15 , 1 , 0 , 0
8.86719 , 7.69531 , 1.08065e-15 , 1 , 0 , 0
8.86719 , 7.77344 , 7.98868e-16 , 1 , 0 , 0
8.86719 , 7.85156 , 5.88761e-16 , 1 , 0 , 0
8.86719 , 7.92969 , 4.32591e-16 , 1 , 0 , 0
8.86719 , 8.00781 , 3.16877e-16 , 1 , 0 , 0
8.86719 , 8.08594 , 2.31408e-16 , 1 , 0 , 0
8.86719 , 8.16406 , 1.68477e-16 , 1 , 0 , 0
8.86719 , 8.24219 , 1.22286e-16 , 1 , 0 , 0
8.86719 , 8.32031 , 8.8489e-17 , 1 , 0 , 0
8.86719 , 8.39844 , 6.38375e-17 , 1 , 0 , 0
8.86719 , 8.47656 , 4.59131e-17 , 1 , 0 , 0
8.86719 , 8.55469 , 3.29209e-17 , 1 , 0 , 0
8.86719 , 8.63281 , 2.35333e-17 , 1 , 0 , 0
8.86719 , 8.71094 , 1.67713e-17 , 1 , 0 , 0
8.86719 , 8.78906 , 1.19159e-17 , 1 , 0 , 0
8.86719 , 8.86719 , 8.44036e-18 , 1 , 0 , 0
8.86719 , 8.94531 , 5.96032e-18 , 1 , 0 , 0
8.86719 , 9.02344 , 4.19617e-18 , 1 , 0 , 0
8.86719 , 9.10156 , 2.94517e-18 , 1 , 0 , 0
8.86719 , 9.17969 , 2.06084e-18 , 1 , 0 , 0
8.86719 , 9.25781 , 1.43764e-18 , 1 , 0 , 0
8.86719 , 9.33594 , 9.99846e-19 , 1 , 0 , 0
8.86719 , 9.41406 , 6.9325e-19 , 1 , 0 , 0
8.86719 , 9.49219 , 4.79205e-19 , 1 , 0 , 0
8.86719 , 9.57031 , 3.30238e-19 , 1 , 0 , 0
8.86719 , 9.64844 , 2.26886e-19 , 1 , 0 , 0
8.86719 , 9.72656 , 1.55404e-19 , 1 , 0 , 0
8.86719 , 9.80469 , 1.06119e-19 , 1 , 0 , 0
8.86719 , 9.88281 , 7.22432e-20 , 1 , 0 , 0
8.86719 , 9.96094 , 4.90316e-20 , 1 , 0 , 0
8.94531 , -9.96094 , 3.46246e-20 , 1 , 0 , 0
8.94531 , -9.88281 , 5.10159e-20 , 1 , 0 , 0
8.94531 , -9.80469 , 7.49378e-20 , 1 , 0 , 0
8.94531 , -9.72656 , 1.09742e-19 , 1 , 0 , 0
8.94531 , -9.64844 , 1.6022e-19 , 1 , 0 , 0
8.94531 , -9.57031 , 2.33204e-19 , 1 , 0 , 0
8.94531 , -9.49219 , 3.38399e-19 , 1 , 0 , 0
8.94531 , -9.41406 , 4.89552e-19 , 1 , 0 , 0
8.94531 , -9.33594 , 7.0606e-19 , 1 , 0 , 0
8.94531 , -9.25781 , 1.01522e-18 , 1 , 0 , 0
8.94531 , -9.17969 , 1.4553e-18 , 1 , 0 , 0
8.94531 , -9.10156 , 2.07979e-18 , 1 , 0 , 0
8.94531 , -9.02344 , 2.96321e-18 , 1 , 0 , 0
8.94531 , -8.94531 , 4.20899e-18 , 1 , 0 , 0
8.94531 , -8.86719 , 5.96032e-18 , 1 , 0 , 0
8.94531 , -8.78906 , 8.41464e-18 , 1 , 0 , 0
8.94531 , -8.71094 , 1.18434e-17 , 1 , 0 , 0
8.94531 , -8.63281 , 1.66185e-17 , 1 , 0 , 0
8.94531 , -8.55469 , 2.32477e-17 , 1 , 0 , 0
8.94531 , -8.47656 , 3.24224e-17 , 1 , 0 , 0
8.94531 , -8.39844 , 4.508e-17 , 1 , 0 , 0
8.94531 , -8.32031 , 6.24882e-17 , 1 , 0 , 0
8.94531 , -8.24219 , 8.63548e-17 , 1 , 0 , 0
8.94531 , -8.16406 , 1.18973e-16 , 1 , 0 , 0
8.94531 , -8.08594 , 1.63413e-16 , 1 , 0 , 0
8.94531 , -8.00781 , 2.23769e-16 , 1 , 0 , 0
8.94531 , -7.92969 , 3.05482e-16 , 1 , 0 , 0
8.94531 , -7.85156 , 4.15765e-16 , 1 , 0 , 0
8.94531 , -7.77344 , 5.64136e-16 , 1 , 0 , 0
8.94531 , -7.69531 , 7.63123e-16 , 1 , 0 , 0
8.94531 , -7.61719 , 1.02915e-15 , 1 , 0 , 0
8.94531 , -7.53906 , 1.38369e-15 , 1 , 0 , 0
8.94531 , -7.46094 , 1.8547e-15 , 1 , 0 , 0
8.94531 , -7.38281 , 2.47847e-15 , 1 , 0 , 0
8.94531 , -7.30469 , 3.30193e-15 , 1 , 0 , 0
8.94531 , -7.22656 , 4.38558e-15 , 1 , 0 , 0
8.94531 , -7.14844 , 5.80711e-15 , 1 , 0 , 0
8.94531 , -7.07031 , 7.66598e-15 , 1 , 0 , 0
8.94531 , -6.99219 , 1.00891e-14 , 1 , 0 , 0
8.94531 , -6.91406 , 1.32375e-14 , 1 , 0 , 0
8.94531 , -6.83594 , 1.73157e-14 , 1 , 0 , 0
8.94531 , -6.75781 , 2.25811e-14 , 1 , 0 , 0
